Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
119796,US,"A thoroughly good Cabernet that represents a welcome return to form after a disappointing period for the winery in the mid-2000s. Dry, rich and dramatically structured, this cellarworthy wine has impressive flavors of blackberries and cassis, with earthier notes of black olive tapenade and cedarwood. Could easily score even higher down the road.",Villa Vista,94,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Kuleto Estate
119889,France,The acidity dominates this super-fresh wine. The red currant juice flavor is mixed with candied lemon and a soft texture.,Rosé Brut,83,80.0,Champagne,Champagne,,Champagne Blend,J. de Telmont
119950,US,"For sheer palate seduction, you can't beat this rich wine. It used to be that Diamond Mountain Cabs weren't drinkable for years because of the tannins. Not so with this beauty. It shows pure, classic Cabernet flavors of blackberries, black currants, cherry-pie filling, violets and sweet, smoky sandalwood, with a distinct minerality. Although it's beautiful now, it should develop in the bottle for a decade.",,93,80.0,California,Diamond Mountain District,Napa,Cabernet Sauvignon,J.R. Carter
119990,Chile,"Outstanding as always. Right from the first take it has an elevated sense of being. The nose is rich, warm and deeply fruited, with balsam wood and lemony notes. It's deep as a coal mine on the palate, with herbal, tobacco and leather accents sprucing up serious berry fruit flavors. Minty and sly on the finish, and lovely overall. Drink now through 2016.",Clos Apalta,93,80.0,Colchagua Valley,,,Red Blend,Lapostolle
120175,Italy,"Ambrosan takes Amarone intensity to the next level. The wine is plump, rich and loaded with dark fruit, spice and smoke. Possible food pairings include red meat or roast pork that would match the stamina, but also the overall softness of the tannins.",Ambrosan,93,80.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Nicolis
120305,US,"A curious wine. It's not tasting at all good now. So tannic, so new oaky, it feels clumsy and astringent and awkward in the mouth. Then you realize how rich the heart of fruit is, offering an enormous array of blackberries, blueberries and black currants. The grapes are from Rutherford. The gamble is if the fruit will outlast the tannins.",Wykoff Vineyard,91,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Neal Family
120515,US,"This is Terre Rouge's priciest Syrah, a barrel selection of the best lots. It's a big wine. No, make that huge. Godzilla-esque. Just explodes in the mouth with massive flavors of blackberry and black cherry jam, milk chocolate, anise, cedar and pepper. Finishes bone dry, and the tannins are also gigantic, but very finely ground. You need to cellar this puppy. Best after 2010, for about six years.",Ascent,94,80.0,California,Sierra Foothills,Sierra Foothills,Syrah,Terre Rouge
120527,France,"This is rich, but the balance of the wine is excellent, the wood very much underneath the smooth, opulent apricot and pear fruits. There is spice, which adds a fine piquancy to the texture. The finish is vivid, still young, needing at least five years to age.",,94,80.0,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Smith Haut Lafitte
120571,Chile,"A kitchen-sink blend of five grapes produces an excellent result. Borobo blends Pinot Noir and Syrah with your standard Bordeaux varieties, and the finished product is minty and rich, with coconut, shoe polish and crusty aromas in front of syrupy, roasted flavors of brown sugar and baked berries. Toast and mocha are the finishing notes. A chunky wine to drink now.",Borobo,92,80.0,Chile,,,Red Blend,Lapostolle
120671,US,Not even as good as the mediocre '06. Way too jammy-sweet and acidic in raspberries and cherries. More like a dessert wine than something dry for the table.,The Pointer,82,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Armanino Family Cellars
120692,France,"The ripe aromas are the sign of a wine that is rich, weighty and intense. This is a vinous Champagne, rich in full-bodied yellow and white fruits, definitely suggesting rich foods. Ten years on, it is developing well, but could be cellared for several more years.",Cuvée Royale Brut Vintage,94,80.0,Champagne,Champagne,,Champagne Blend,Joseph Perrier
120712,US,"This is an extraordinarily fine Cabernet Sauvignon, easily St. Supéry's best in memory. It's made in a completely different style from the prevailing cult model, being fully dry, lower in alcohol, and maintaining a tannic structure framing blackberry and currant flavors that are notably balanced with herbs and tobacco. Will get better and better. Call it Bordeaux-esque. Now–2017.",Dollarhide Limited Edition Estate,95,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,St. Supéry
120715,US,"A spectacular dessert wine. The residual sugar is 18%, making it superrich in honeyed sweetness, complexed with apricot, pineapple, pear, vanilla cream and new oak flavors of butterscotch and crème brûlée. But it's also crisp in acidity, giving it a clean scour. One of the best sweeties of the vintage.",Estate Vineyard Selection Botrytised,95,80.0,California,Chalk Hill,Sonoma,Sémillon,Chalk Hill
120862,US,"Shows a great return to form over the 2006, with the lush flavors and rich attractions of the 2005. With soft but complex tannins, the wine immediately appeals for its wealth of blackberries, black currants and plums, enriched with smoky oak. Very rich, pure and refined. Fine now, with a good decant, and should age well for a decade.",Winfield Vineyard,92,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,The Grade
121113,France,"Dark in color, with an initial note of extraction, and with weighty fruit under the toasty surface. The wine is still coming together, needing 5–6 years to turn into the full-bodied ripe-fruited wine that it potentially is.",,91,80.0,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Fonplégade
121262,Italy,"Everyone loves a wine like this: The aromas are soft, penetrating and remind you of chocolate fudge, spice, espresso and black currants. There's precision and a careful balance here between softness and power. The tannins are supple and smooth, yet the wine extends deeply throughout the palate.",Il Blu,93,80.0,Tuscany,Toscana,,Red Blend,Brancaia
121498,Israel,"Here's a gorgeous Bordeaux-style Kosher red blend with 50% Cabernet Sauvignon, 38% Petit Verdot and 12% Merlot. Fleshy plum, dark berries and black currant leaf abound in the bouquet, while flavors of pepper and leathery spice add intrigue to the palate. Medium weight in the mouth with a round, lush texture and gripping tannins. Rich and attractive now, though it will certainly hold for another two to five years.",Yatir Forest Kosher,90,80.0,Judean Hills,,,Bordeaux-style Red Blend,Yatir
121594,France,"A ripe, bold and impressive wine, showing yellow peaches and pineapple flavors to go with its tight core of minerality. There is a touch of wood, but the main thrust is for broad fruit, open and welcoming.",Cote Bouguerots Bougros Grand Cru,95,80.0,Burgundy,Chablis,,Chardonnay,William Fèvre
121680,France,"A wine that is soft, rounded, ready to drink. It is without concentration or great acidity, but the white and light green fruits are delicious, giving an open character that is framed by toasty flavors and some spice.",,88,80.0,Burgundy,Chassagne-Montrachet,,Chardonnay,Chanson Père et Fils
121732,US,"Ripe, forward blackberry, cherry, currant and licorice flavors mark this Cabernet-based Bordeaux blend. It's dry, and the tannins are ultrarefined. But there's an astringent feeling that shuts down the palate's appreciation of how good it is. This is a wine you want to cellar for 4–6 years.",Tribute,90,80.0,California,Sonoma Mountain,Sonoma,Bordeaux-style Red Blend,Benziger
121776,Argentina,"Sweet aromas of black raisin and licorice are a good indicator of what's to come. This is one thick, jammy, softer-bodied wine that's ready to drink now. Flavors of saturated blackberry, mocha and black pepper are attractive, and the finish ends with molasses sweetness and espresso bitterness.",,89,80.0,Mendoza Province,Uco Valley,,Syrah,O. Fournier
121841,France,"Still young, of course, but already the wine is showing great fruits, smoothed by wood, offering style and sophistication. As it opens up, the flavors of pears and sweet apples join the toast and the ripeness. This is on the path to greatness; give it 5–6 years and more.",Clos des Mouches Premier Cru,94,80.0,Burgundy,Beaune,,Chardonnay,Joseph Drouhin
122056,Chile,"The four Rs are covered here: The wine is robust, roasted, ripe and ready. Kai is a very dark and sultry style of Carmenère, with huge waves of blueberry and blackberry fruit darkened up by chocolate, coffee and mint. The palate is lush but well structured; it's soft, pure and velvety, but also very natural.",Kai,92,80.0,Aconcagua Valley,,,Carmenère,Errazuriz
122311,Italy,"This 60-40 super Tuscan blend of Sangiovese and Merlot offers a smooth and clean quality of berry fruit, cassis and raspberry. You'll also recognize spice, leather, tobacco and soft chocolate fudge on the close.",Salicaria,90,80.0,Tuscany,Toscana,,Red Blend,Fattoria di Grignano
122437,US,"Easily the best Merlot from Livermore Valley in memory, which is not a back-handed compliment. It's a bone dry, tannic wine stuffed with complex, interesting fruit, currant, herb, tobacco and cedar flavors. Really very fine, and drinkable now despite the tannins. Its longterm future is controversial, though, so open over the next 3 years.",Estate,92,80.0,California,Livermore Valley,Central Coast,Merlot,Picazo
122527,US,"A gorgeous wine notable for its balance and Bordeaux-like elegance. Smoky, ashy oak dominates the aroma, just hinting at the cherry, currant and plum fruit beneath. In the mouth, the wine is firm in dusty tannins, and bright in cherry and blackberry flavors. Made from Cabernet, Merlot, Malbec and Cab Franc, this polished Bordeaux blend will be best after 2010. And look at that alcohol, a moderate 13.5%.",Josephine Red Wine,93,80.0,California,St. Helena,Napa,Bordeaux-style Red Blend,Freemark Abbey
122537,Austria,"A botrytized wine that definitely shows honey and ripe fruit, along with the ethereal acidity. The wine is sweet and fresh, the richness only hinted at in the mouth. A library wine that is only produced in years when there is botrytis.",Loibner Smaragd Vinothekfüllung,92,80.0,Wachau,,,Riesling,Emmerich Knoll
122541,Australia,"This is the new icon wine from Jacob's Creek and it's a ripper, as the Aussies might say. At a reasonable 14% alcohol, it's full-bodied and lush enough to satisfy, yet restrained enough to maintain a solid sense of balance. Toasty, cinnamon-scented oak frames ripe fruit flavors of black cherries, finishing on a long, velvety note. Drink now–2015.",Johann,92,80.0,South Australia,South Australia,,Shiraz-Cabernet Sauvignon,Jacob's Creek
122720,US,"Kind of clunky now. Bigtime tannins make it astringent, and the fruit flavors, of blackberries and sour cherry candy coated with oak, feel ripely heavy on the palate. Yet it's a clean wine, and could surprise down the road. Try after 2012.",Perspective,87,80.0,California,Rutherford,Napa,Cabernet Sauvignon,Tres Sabores
122809,US,"Impresses for the sheer volume of fruit, with explosive blackberry, cherry, cassis, chocolate, licorice, gingerbread, cola and smoky oak flavors. The structure is very fine, with rich, ripely smooth tannins and good acidity. Delicious now, and should remain so for several years.",Ascent,92,80.0,California,Sierra Foothills,Sierra Foothills,Syrah,Domaine de la Terre Rouge
123586,US,"Vintage seems to have made all the difference in this 100% Cabernet. The 2005 was rich and fat, the 2006 less so. You'll find plenty of acidity framing the juicy blackberry and black currant flavors. It seems to be very finely layered, so your best bet is to cellar it for 6–8 years and see what happens.",Winfield Vineyard,89,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,The Grade
123604,France,"A successful expression of serious tannins, while balancing them with firm, dark fruits. The dry edge does demand some aging, five years or more, to bring out the weight of this solid wine.",Premier Cru,90,80.0,Burgundy,Nuits-St.-Georges,,Pinot Noir,Manuel Olivier
123716,France,"Full and ripe, certainly as befits Meursault from a great year, but this wine also has deliciously crisp acidity which adds an element of minerality, of poise, to the smooth toast and cream texture. An enticing, structured wine.",,90,80.0,Burgundy,Meursault,,Chardonnay,Pierre Morey
124138,France,"There's not too much fruit going on here; the aromas and flavors tend more towards caramel, vanilla and cinnamon, with just a faint lemon tone as a backdrop. After a kiss of softness on the palate, this wine finishes with mouthwatering crispness. Though impressive, this wine is a bit disjointed and could use a few years to integrate.",Grand Cru Brand,89,80.0,Alsace,Alsace,,Pinot Gris,Josmeyer
124410,US,"Ripe, almost overripe, with pie-filling flavors of cherries and blackberries that veer past currants into suggestions of raisins. Feels fat, opulent, rich, heavy, and that impression is compounded by lots of toasty, sweet oak. Dramatic, but lacks subtlety and control. May develop in the bottle over the next 4–6 years.",Pisoni Vineyard,89,80.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Patz & Hall
125260,US,"Only a Burgundian ideologue would find anything not to like about this mouth-filling Pinot that captures the essence of Santa Rita Hills. It's as voluptuous as any Pinot in California, offering waves of ripe, fleshy cherries, red currants, licorice and smoky vanilla that just don't stop in palate appeal. For all that, the wine is elegant, silky and refined. Delicious now, although a little tannic, and will benefit from decanting and aging. Bring on the steak.",Ten,96,80.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Sea Smoke
125265,US,"The Cabernet is sharply defined, with interesting citrus flavors defining the borders of the fruit. Lemon peel, candied pineapple and even grapefruit add lovely grace notes indicative of rich, clean, natural acids and a wine with plenty of glycerin. The stunning red fruits are polished and backed with details such as dried herb, and a tiny hint of mint. This may well be the most ageworthy Leonetti Cabernet ever made.",,96,80.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Leonetti Cellar
126405,US,"Almost overripe, this Cab has deep flavors of black currants that veer into prunes and raisins. It's a very dry wine, and soft in acidity, which makes it feel a little flat. Drink now.",Estate Tanner Reserve,84,80.0,California,Carmel Valley,Central Coast,Cabernet Sauvignon,Parsonage Village
126470,US,"Craig's Howell Mountain Cab typically is powerful and ripe, with bigtime tannins that require aging. The 2005 is such a wine. Made with a drop of Merlot, it shows black cherry and cassis fruit accented with lots of toasty new oak. But it's really young, stinging the palate with astringency. Should negotiate the next 10 years with ease.",,92,80.0,California,Howell Mountain,Napa,Cabernet Sauvignon,Robert Craig
126776,Argentina,"A bit warm and ripe at 15.5%, but the nose of prune, raisin and blackberry is rich and only gets better with airing. The palate features tobacco and savory black fruit, and the finish runs for miles with chocolate and licorice. Despite its weight, there appears to be ample acidity to protect the wine's integrity. A blend of 75% Malbec and 25% Cabernet Sauvignon.",Alto,91,80.0,Mendoza Province,Mendoza,,Bordeaux-style Red Blend,Alta Vista
127602,US,"Green and vegetal in the aroma, with currant and pepper flavors that finish dry and harsh.",Estate Rocco Reserve,80,80.0,California,Carmel Valley,Central Coast,Syrah,Parsonage Village
128502,Italy,"The dense, clay soils of the excellent Brunate cru help shape this rich and opulent wine. Exotic spice is the main theme here and you will taste ground curry leaf, ginger, clove and vanilla. Red licorice and black currant also play a supporting role and grow in intensity as the wine evolves in the glass. The mouthfeel is polished, firm and intense. Drink 2015 to 2020.",Bricco Rocche Brunate,93,80.0,Piedmont,Barolo,,Nebbiolo,Ceretto
128507,Italy,"Barolo Prapó is a chewy, fruit-driven wine with a broad array of aromas that include black cherry, chocolate powder, creamy vanilla and exotic spice. Cinnamon, clove and ginger all appear in the mouth and are powered by the wine's thick texture and deep concentration. Let it age two or three more years and pair it with roast lamb or pork.",Bricco Rocche Prapó,92,80.0,Piedmont,Barolo,,Nebbiolo,Ceretto
128524,US,"The wine is 100% Cabernet, a combination of the winery's Palisades vineyard, in Calistoga, and Graveyard Hill, in Carneros. Strangely, it's not as good as either of those single-vineyard bottlings. It's too ripe, with stewed berry and raisin flavors that are almost Port-like.",Hommage Artist Series Reserve,85,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Clos Pegase
128944,Argentina,"Winemakers Hélène Garcin and Patrice Levêque have coaxed a ton of character from 70-year-old Malbec and Cabernet vines, and the result is juicy but dark, with asphalt and tar aromas sitting in front of tight but generous black fruit (cassis and blackberry). Finishing notes of coffee, mocha and char leave you happy.",Poesia,93,80.0,Mendoza Province,Mendoza,,Red Blend,Hélène Garcin
129045,US,"A Bordeaux blend from Newton's mountain estate, this lovely wine starts out with a fat, fleshy appeal. It offers elaborate waves of sweetly smoked oak that conjoin nicely with cherry preserves, red licorice and dark chocolate. A bit inelegant now due to firm, fierce tannins, but so balanced, it should easily negotiate the years. Better after 2012.",The Puzzle,91,80.0,California,Napa,,Bordeaux-style Red Blend,Newton
129262,Argentina,"Having tasted the 2002 through the 2005, the '04 seems bright by comparison, with aromatics that include forest floor, tar and lively berries. The palate, like all the Poesia wines, is mouthfilling and substantial; flavors of black cherry, boysenberry and mocha are knit together and don't skip a beat.",Poesia,92,80.0,Mendoza Province,Mendoza,,Red Blend,Hélène Garcin
129267,Argentina,"The youngest of the Poesia line shows some new oak in the form of sawdust aromas and espresso and mocha on the finish. In between those oak-based characteristics are mineral and black-fruit aromas as well as lush, very potent plum and berry flavors. With midnight darkness, firm tannins and straggling wood notes, we suggest sitting this bruiser down for another two to five years.",Poesia,92,80.0,Mendoza Province,Mendoza,,Red Blend,Hélène Garcin
129662,Italy,"This luscious and opulent Riserva is a standout expression of Nebbiolo. Considered the most “Baroloesque of the Barbaresco crus,” the Montestefano vineyard generally offers greater structure and a longer finish. You get that here backed by extraordinarily refined aromas of cola, licorice, almond skin, resin, dried apple and tart white cherry.",Riserva Vigneti in Montestefano,91,80.0,Piedmont,Barbaresco,,Nebbiolo,Produttori del Barbaresco
129809,Argentina,"Get by the opening notes of leather, bitter root and horseradish and what lies beneath is a top-notch Malbec-Cab Sauvignon blend that shows tons of old-vines boysenberry and cassis character. It's a bit juicy and exacting on the palate, but it's also cleansing and will never be confused for fat and misguided. A true Argentine high flier, yet the newer vintages ('03, '04 and '05) are even better.",Poesia,90,80.0,Mendoza Province,Mendoza,,Red Blend,Hélène Garcin
130254,Italy,"This 100% Cabernet Franc is dedicated to the late brother of Marilisa Allegrini (co-owner of the 110-acre estate). This is a top-notch wine, with succulence, intensity and outstanding wood integration. The spice, chocolate, campfire and leather notes blend seamlessly. In the mouth, the wine is vibrant and long-lasting, with chocolate notes on the finish.",Dedicato a Walter,95,80.0,Tuscany,Toscana,,Cabernet Franc,Poggio al Tesoro
130330,Italy,"Celebrated for its excellent Recioto dessert wine, this quality-minded producer presents a big, brawny red with deep concentration, oversized wood notes, toasted nut, sizzling bacon fat and barbecue aromas. It's so modern, but also so lively, it definitely represents a departure from traditional Amarone.",I Castei Campo Casalin,90,80.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Castellani Michele & Figli
130537,Italy,"This is made from a curious 70-20-10 blend of Cabernet Sauvignon, Syrah and Teroldego (an indigenous grape of northern Italy). The results include black currant, lead pencil, green spice, natural rubber, smoked bacon and lingering blueberry. With its thick, chewy succulence, jackhammer tannins and amazing length, it will hold 20 years.",I Castagni,94,80.0,Tuscany,Bolgheri Superiore,,Red Blend,Michele Satta
130645,US,"Soft, ripe and dry, this wine, with a little Merlot and Cab Franc, is largely from Beckstoffer's Tokalon Vineyard, with a dollop from the winery's Spring Mountain estate. The wine is complex, young and comes together harmoniously, but needs some time to develop. Best from 2008, and should hold well for many years beyond.",Vineyard Select,93,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Juslyn Vineyards
130648,US,"The wine, with a classic Cab profile, is young and needs time to pull it all together. Shows beautifully ripe blue and blackberries and stone fruits, wrapped in dusty tannins and lots of new oak. Really fine, polished and high-end. Should begin to harmonize by 2008, and hold through 2020.",Star Vineyard,93,80.0,California,Rutherford,Napa,Cabernet Sauvignon,St. Clement
130750,US,"Mostly old (1972) Bacchus vineyard fruit is 100% Cabernet, and only the second reserve Cabernet ever produced by Abeja. It's dark, juicy, dense, smoky, layered and tight. Pepper, bacon, coffee grounds, graphite and black cherry roll through the palate, buttressed with lots of firm, smooth, polished and delicious tannins. A truly glorious bottle.",Reserve,96,80.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Abeja
130922,Australia,"Tyrrell's new flagship Shiraz, the DB24 was matured in two sets of new oak barrels for a total of 24 months, yet remarkably isn't overoaked. Instead, it offers luscious aromas of blackberries and vanilla but also intriguing soy and grilled meat notes. It's full-bodied and densely packed, like a coiled spring that needs some time to relax. Finishes with firm tannins; anticipated maturity: 2010–2020.",DB24,92,80.0,South Australia,McLaren Vale,,Shiraz,Tyrrell's
131042,France,"This is a blend of Pinots and Chardonnay. It is very open and reflective of the vintage; it's a generous wine that improves with air. Green plum flavors give the wine ripe fruit, while the acidity wells up to finish.",Extra Cuvée de Réserve Brut,93,80.0,Champagne,Champagne,,Champagne Blend,Pol Roger
131113,France,"Wood dominates this wine, the wine itself relatively light, but finely composed. There are spicy tannins with intense acidity, crisp black currants, bursting through the overlay of wood.",,89,80.0,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Troplong Mondot
131134,Italy,"This Bordeaux-inspired blend (2005 is the second vintage made) represents the collaborative effort of Lodovico Antinori and Michel Rolland. You'll get clear berry fruit, green peppercorn, dried herbs and smoky oak tones. The estate's flagship wine, Biserno, will be released later this year, and expect great things from this duo in years to come as the estate matures.",Il Pino di Biserno,93,80.0,Tuscany,Toscana,,Red Blend,Tenuta di Biserno
131144,Italy,"A blend of Sangiovese, Cabernet Sauvignon and Merlot, this is a compelling and exciting expression of territory. The Tassinaia hill produces a balanced wine with black fruit and some herbal notes backed by spice, toast and a long satisfying finish.",Tassinaia,92,80.0,Tuscany,Toscana,,Red Blend,Castello del Terriccio
131146,Italy,"Luscious, modern and concentrated, this wine delivers chocolate, exotic spice, succulent cherry, currant berry and lively buoyancy. It also has some notes that recall rubber or latex, but those don't distract. On the heels of that are thicker, more enticing notes of campfire, toasts and cedar that taste so good over the wine's toned, well-built structure.",Guado al Tasso,92,80.0,Tuscany,Bolgheri Superiore,,Red Blend,Marchesi Antinori
131180,US,"This Cabernet-based Bordeaux blend is very fine, and shows the classic structure of Rutherford. The tannins are rich and dusty, and there's a sour candy taste to the red and black cherries, enriched with smoky oak. With a long, richly spicy finish, it should easily negotiate the next 6–8 years in the cellar.",Estate Bottled Rutherford Red,94,80.0,California,Rutherford,Napa,Bordeaux-style Red Blend,William Harrison
131236,US,"Ripe, soft and polished, this is one of those Cabernets that feels fancy and upscale in the mouth. Mainly that comes from the quality of the tannins, which are refined and sweet, and the flavors, which are a combination of blackberry, ripe grapes and new oak. Probably at its best now and for the next five years.",Estate Grown,91,80.0,California,Rutherford,Napa,Cabernet Sauvignon,Hewitt
131455,Italy,"Fattoria La Massa has produced an exciting wine that will appeal to those who love a big, opulent style. A blend of Sangiovese and Merlot, this boasts an inky appearance, and delivers enormous tones of tobacco, leather, coffee bean, blue flowers and lead pencil. It's soft and lush and certainly does not lack power or concentration.",Giorgio Primo,92,80.0,Tuscany,Toscana,,Red Blend,Fattoria La Massa
131482,New Zealand,"In 2008, the Block 3 tannins are so silky and refined they give a soft, luscious character to the wine that's incredibly appealing. Spice, black cherry and cola notes finish long and complex. Drink now–2015.",Block 3,93,80.0,Central Otago,,,Pinot Noir,Felton Road
131484,US,"Beautifully soft and limpid. So pretty and polished now, with ultrafine tannins framing ripe, dry flavors of black and red cherries, currants, chocolate, herbs and smoky sandalwood. Dramatic and opulent, this 100% Cab was aged in 40% new French oak.",Highlands Estates Raptor Peak,93,80.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Kendall-Jackson
131716,Italy,"Sophisticated and vibrant with chewy succulence and firm tannins, the top wine of this up and coming Bolgheri estate boasts plush concentration, a nice linear quality and generous aromas of black currant, cedar, licorice, green herb and toasted nuts. There's good complexity and personality here due to the wine's many aromatic nuances and deep layers of fruit. Drink after 2012.",Argentiera,91,80.0,Tuscany,Bolgheri Superiore,,Red Blend,Tenuta Argentiera
131897,France,"Charles Heidsieck's rosé has a reputation for aging well—but 1999 seems to be an exception, since it is already mature. It shows some good biscuit and baked-cookie flavors, but still retains its strawberry jam fruits. It is rich, soft and very fruity, with the acidity only showing from the background.",Brut Rosé,90,80.0,Champagne,Champagne,,Champagne Blend,Charles Heidsieck
132308,Spain,"Ultraripe, almost to the point of being syrupy and soupy. The nose is all sweet licorice, baked fruit and raisin. In the mouth, there's some tannic bite but mostly it's a rich, bruising, unctuous wine with smoky, rich berry flavors and a sweet, toasty finish.",Selección Personal,88,80.0,Northern Spain,Toro,,Red Blend,Cyan
132483,Portugal,"Reasonably lush but not unstructured, Cálem's 2000 vintage Port is a solid effort. Eucalyptus, coffee and plum scents mark the nose, while the flavors are fruit-forward plum and blackberry, with a smidgen of dark chocolate. Long and textured on the finish. Drink now-2020.",Vintage,89,80.0,Port,,,Port,Cálem
132600,US,"Age is this blend's hope, because right now it's pretty simple, showing raspberry, cherry, currant, buttered cinnamon toast and smoky cedar flavors that are quite delicious, but a bit one-dimensional. Could surprise. Mainly Cab, with some Sangiovese, Syrah and Merlot.",Divine Kiss,87,80.0,California,Napa Valley,Napa,Red Blend,Bacio Divino
132716,Spain,"Serious, stately Rioja with key aromas of prune, blackberry and leather. Snappy enough on the palate, with plenty of pop as well as pure berry flavors, smooth tannins, zest and dry vanilla. Some might call it a bit acidic and traditional, but with food it'll do great. Drink now through 2016. Only 250 cases made.",El Belisario,91,80.0,Northern Spain,Rioja,,Tempranillo,Agrícola Labastida
132758,Italy,"The 17% alcohol is a bit frightening but this wine does a reasonably good job of absorbing the heat by contrasting it with strawberry preserves, moist earth, raspberry roll-up and nutty aromas (no wood is used). It does, however, boast enormous intensity in the mouth, with sweet fruit flavors. It's an “intellectual-meditation” wine, that won't appeal to everyone.",Badde Nigolosu Tenores,86,80.0,Sicily & Sardinia,Romangia,,Cannonau,Tenute Dettori
133527,France,"Dominated by toasty, mentholly oak, this is a dark, vibrant purple-hued wine that features plenty of intensity, just not a lot of midpalate richness or complexity. Could improve over time, or could fall apart, so opt to drink it on the young side just in case.",Cuvée des Générations Gaston Philippe,87,80.0,Rhône Valley,Châteauneuf-du-Pape,,Rhône-style Red Blend,Château de la Gardine
133779,France,"This still white wine from the Champagne region is produced from one parcel of old Chardonnay vines. With spicy wood aromas, and dominant wood flavors, the actual taste of the fruit is hard to discern. There's intense acidity. A curiosity, and a reminder that Champagne is better sparkling.",Insolite,84,80.0,Champagne,Coteaux Champenois,,Chardonnay,J. de Telmont
134422,Italy,"Cinelli Colombini's Prime Donne Brunello offers generous and succulent characteristics followed by integrated aromas of blackberry, ripe cherry, mesquite wood, exotic spice, tobacco and chocolate powder. The wine is smooth and rich with a slight hint of sweetness that translates into vanilla and coffee flavors on the close. Drink after 2014.",Prime Donne,93,80.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Donatella Cinelli Colombini
134751,Italy,"The wine's appearance perfectly fits what you dream of in Brunello Riserva, and so do its aromas. It opens with dark ruby concentration and intense aromas of black cherry, currants, wet earth and smoked bacon. In the mouth, this gorgeous wine is soft, supple and long lasting. Drink now or hold five more years.",Pian Bossolino Riserva,93,80.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Tenuta Poggio il Castellare
135227,France,"While the Larmandier's main vineyard is in Vertus, they also have a parcel in the grand cru vineyard of Cramant. It is full of beautifully ripe fruit, beginning to round out as it ages. Green fruits and white pears, as well as yeast are still dominant; drink 2010.",Vieilles Vignes de Cramant Grand Cru,95,80.0,Champagne,Champagne,,Chardonnay,Larmandier-Bernier
135521,Italy,"If one man is to be named producer of Sicily's best Syrah, that honor must go to Francesco Spadafora. This monumental wine is a thick, inky-black bruiser that delivers a big rush of flavor: thick ripe cherry, tobacco, leather, smoked ham, cracked black pepper, charcoal, cedar wood and the list goes on. Intense, delightful and complex, the tannins are soft as silk and the flavors, multilayered. Imported by Banville & Jones Wine Merchants.",Sole dei Padri,93,80.0,Sicily & Sardinia,Sicilia,,Syrah,Principi di Spadafora
135658,Italy,Poggio Salvi's Brunello Riserva offers genuine and linear fruit tones with bright berry and cherry layers lavished over spice and leather. The wine is tonic and tight in the mouth with lingering notes of spice and smoke on the close.,Riserva,91,80.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Villa Poggio Salvi
136326,France,"This is part of a range which returns to origins, with wood fermentation for the wines. Perfumed, green initially and then showing flavors of lychees and earthiness, this has some oak toast, but more of an open flavor from light (and pleasing) oxidation.",Trépail Authentis,90,80.0,Champagne,Champagne,,Chardonnay,Duval-Leroy
136598,US,"A nice, rich Cab that shows off its Napa pedigree. It's a little soft and not an ager, but lush in black currant, blackberry tart, cherry pie, chocolate, vanilla, smoky oak and spice flavors that are delicious. The tannins are thick, but so ripe and sweet, you can drink it right now.",,92,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Luna
136610,France,"Easily marries smoky notes from new oak with minerally aromas, then layers on incredibly creamy-textured red cherry-berry fruit, dense and rich. Supple tannins provide focus on the long finish. Drink 2010–2020.",La Sabarotte,92,80.0,Rhône Valley,Cornas,,Syrah,Domaine Courbis
136618,France,"Rather nutty—almonds—on the nose, then broadening out on the palate into apricots and oranges. This is more focused and crisp than many white Hermitages, with a long, modestly tannic finish. It may age well, or it may be trying too hard and best consumed young.",Le Chevalier de Sterimberg,91,80.0,Rhône Valley,Hermitage,,Rhône-style White Blend,Paul Jaboulet Aîné
136638,France,Showing signs of toasty maturity. Rosé Champagne does age but it becomes much more like regular (white) Champagne. There are only just hints of red fruits as a reminder of its youthful character. The wine though remains delicious.,Millésimé Brut Rosé,89,80.0,Champagne,Champagne,,Champagne Blend,Charles Heidsieck
